"Cluster"
"ENSMUSG00000031357","7"
"ENSMUSG00000006304","7"
"ENSMUSG00000030471","7"
"ENSMUSG00000106106","7"
"ENSMUSG00000039021","7"
"ENSMUSG00000048076","7"
"ENSMUSG00000027333","7"
"ENSMUSG00000024754","7"
"ENSMUSG00000048852","7"
"ENSMUSG00000108650","7"
"ENSMUSG00000106671","7"
"ENSMUSG00000027134","7"
"ENSMUSG00000023068","7"
"ENSMUSG00000108291","7"
"ENSMUSG00000032698","7"
"ENSMUSG00000053769","7"
"ENSMUSG00000062232","7"
"ENSMUSG00000047446","7"
"ENSMUSG00000067203","7"
"ENSMUSG00000018143","7"
"ENSMUSG00000037062","7"
"ENSMUSG00000078763","7"
"ENSMUSG00000046456","7"
"ENSMUSG00000100183","7"
"ENSMUSG00000029798","7"
"ENSMUSG00000079477","7"
"ENSMUSG00000010067","7"
"ENSMUSG00000022750","7"
"ENSMUSG00000043542","7"
"ENSMUSG00000045027","7"
"ENSMUSG00000029279","7"
"ENSMUSG00000060441","7"
"ENSMUSG00000041515","7"
"ENSMUSG00000067365","7"
"ENSMUSG00000015575","7"
"ENSMUSG00000032661","7"
"ENSMUSG00000026970","7"
"ENSMUSG00000019558","7"
"ENSMUSG00000073399","7"
"ENSMUSG00000007041","7"
"ENSMUSG00000019907","7"
"ENSMUSG00000045503","7"
"ENSMUSG00000029007","7"
"ENSMUSG00000069893","7"
"ENSMUSG00000026927","7"
"ENSMUSG00000047098","7"
"ENSMUSG00000053510","7"
"ENSMUSG00000019888","7"
"ENSMUSG00000001052","7"
"ENSMUSG00000032308","7"
"ENSMUSG00000062127","7"
"ENSMUSG00000060419","7"
"ENSMUSG00000019868","7"
"ENSMUSG00000027580","7"
"ENSMUSG00000007987","7"
"ENSMUSG00000022964","7"
"ENSMUSG00000006418","7"
"ENSMUSG00000016495","7"
"ENSMUSG00000057778","7"
"ENSMUSG00000047735","7"
"ENSMUSG00000026029","7"
"ENSMUSG00000031779","7"
"ENSMUSG00000078921","7"
"ENSMUSG00000040187","7"
"ENSMUSG00000006310","7"
"ENSMUSG00000100548","7"
"ENSMUSG00000028709","7"
"ENSMUSG00000094628","7"
"ENSMUSG00000023959","7"
"ENSMUSG00000097561","7"
"ENSMUSG00000104988","7"
"ENSMUSG00000000275","7"
"ENSMUSG00000063388","7"
"ENSMUSG00000038879","7"
"ENSMUSG00000046417","7"
"ENSMUSG00000029314","7"
"ENSMUSG00000031549","7"
"ENSMUSG00000078923","7"
"ENSMUSG00000078606","7"
"ENSMUSG00000016308","7"
"ENSMUSG00000071203","7"
"ENSMUSG00000025161","7"
"ENSMUSG00000039304","7"
"ENSMUSG00000079445","7"
"ENSMUSG00000062825","7"
"ENSMUSG00000021285","7"
"ENSMUSG00000021840","7"
"ENSMUSG00000044734","7"
"ENSMUSG00000032596","7"
"ENSMUSG00000028439","7"
"ENSMUSG00000063851","7"
"ENSMUSG00000053819","7"
"ENSMUSG00000003382","7"
"ENSMUSG00000056413","7"
"ENSMUSG00000026014","7"
"ENSMUSG00000024993","7"
"ENSMUSG00000084890","7"
"ENSMUSG00000037997","7"
"ENSMUSG00000078486","7"
"ENSMUSG00000009828","7"
"ENSMUSG00000022507","7"
"ENSMUSG00000038354","7"
"ENSMUSG00000037722","7"
"ENSMUSG00000032096","7"
"ENSMUSG00000034422","7"
"ENSMUSG00000031762","7"
