"Cluster"
"EfaB_MINUS_23143.g1989","1"
"EfaB_MINUS_15349.g1290","2"
"EfaB_MINUS_30201.g2353","2"
"EfaB_MINUS_5788.g506","3"
"EfaB_PLUS_2601.g323","4"
"EfaB_PLUS_5727.g507","5"
"EfaB_MINUS_52892.g2872","6"
"EfaB_MINUS_1974.g220","4"
"EfaB_MINUS_58361.g3001","5"
"EfaB_PLUS_11789.g1010","5"
"EfaB_PLUS_18869.g1599","6"
"EfaB_PLUS_23143.g1914","6"
"EfaB_PLUS_2601.g324","4"
"EfaB_PLUS_22284.g1813","6"
"EfaB_PLUS_39892.g2546","7"
"EfaB_MINUS_6743.g616","6"
"EfaB_PLUS_22450.g1865","6"
"EfaB_PLUS_28918.g2250","2"
"EfaB_MINUS_22732.g1968","4"
"EfaB_MINUS_15576.g1333","6"
"EfaB_PLUS_12534.g1079","4"
"EfaB_MINUS_22284.g1901","4"
"EfaB_MINUS_2387.g280","6"
"EfaB_6035_tRNA1","3"
"EfaB_PLUS_7742.g738","2"
"EfaB_MINUS_800.g101","7"
"EfaB_MINUS_53301.g2882","2"
"EfaB_PLUS_2387.g282","4"
"EfaB_MINUS_42996.g2715","6"
"EfaB_15576_tRNA4","4"
"EfaB_PLUS_24768.g2025","7"
"EfaB_MINUS_52892.g2873","5"
"EfaB_PLUS_58361.g2878","6"
"EfaB_PLUS_49504.g2685","7"
"EfaB_MINUS_20412.g1835","4"
"EfaB_MINUS_58361.g2999","6"
"EfaB_PLUS_25052.g2038","3"
"EfaB_PLUS_50054.g2725","6"
"EfaB_PLUS_15576.g1287","5"
"EfaB_MINUS_53301.g2889","2"
"EfaB_MINUS_13222.g1143","3"
"EfaB_PLUS_7048.g683","2"
"EfaB_PLUS_31498.g2291","5"
"EfaB_MINUS_58361.g2988","5"
"EfaB_PLUS_17907.g1547","1"
"EfaB_PLUS_31498.g2319","4"
"EfaB_MINUS_4891.g451","6"
"EfaB_PLUS_11882.g1034","5"
"EfaB_MINUS_37748.g2592","2"
"EfaB_PLUS_37748.g2498","5"
"EfaB_MINUS_1974.g223","6"
"EfaB_PLUS_15576.g1286","5"
"EfaB_PLUS_20412.g1700","2"
"EfaB_PLUS_37748.g2497","6"
"EfaB_PLUS_6253.g592","1"
"EfaB_PLUS_21549.g1764","7"
"EfaB_MINUS_2387.g291","6"
"EfaB_MINUS_5788.g515","4"
"EfaB_PLUS_10843.g925","6"
"EfaB_MINUS_7048.g638","5"
"EfaB_PLUS_18869.g1594","7"
"EfaB_PLUS_26415.g2144","2"
"EfaB_PLUS_15576.g1288","1"
"EfaB_MINUS_17907.g1623","7"
"EfaB_PLUS_36188.g2491","6"
"EfaB_MINUS_15576.g1332","6"
"EfaB_MINUS_7742.g791","5"
"EfaB_PLUS_31498.g2321","6"
"EfaB_MINUS_17195.g1552","5"
"EfaB_MINUS_23272.g2042","2"
"EfaB_PLUS_58361.g2879","2"
"EfaB_MINUS_15349.g1313","6"
"EfaB_PLUS_8675.g857","6"
"EfaB_MINUS_53301.g2878","4"
"EfaB_PLUS_11882.g1018","2"
"EfaB_15576_tRNA2","6"
"EfaB_PLUS_52892.g2759","5"
"EfaB_MINUS_800.g72","2"
"EfaB_MINUS_6097.g569","4"
"EfaB_MINUS_1974.g222","5"
"EfaB_PLUS_3423.g346","6"
"EfaB_MINUS_53301.g2891","1"
"EfaB_MINUS_53301.g2879","7"
"EfaB_MINUS_56725.g2977","2"
"EfaB_PLUS_53301.g2777","6"
"EfaB_PLUS_6035.g579","4"
"EfaB_PLUS_1068.g149","6"
"EfaB_PLUS_15724.g1362","6"
"EfaB_PLUS_42996.g2619","5"
"EfaB_MINUS_37942.g2610","4"
"EfaB_PLUS_3469.g351","4"
"EfaB_PLUS_20412.g1697","7"
"EfaB_MINUS_25458.g2192","6"
"EfaB_MINUS_31498.g2392","6"
"EfaB_MINUS_2387.g298","5"
"EfaB_MINUS_20371.g1739","6"
"EfaB_4849_tRNA1","1"
"EfaB_MINUS_2601.g317","6"
"EfaB_PLUS_7742.g748","2"
"EfaB_MINUS_15745.g1426","5"
"EfaB_PLUS_12420.g1064","2"
"EfaB_PLUS_8664.g841","7"
"EfaB_MINUS_8734.g868","2"
"EfaB_PLUS_1307.g158","5"
"EfaB_PLUS_5670.g492","5"
"EfaB_MINUS_20371.g1734","5"
"EfaB_PLUS_8664.g847","6"
"EfaB_PLUS_56725.g2838","1"
"EfaB_MINUS_7048.g673","7"
"EfaB_MINUS_1307.g177","6"
"EfaB_MINUS_15899.g1466","4"
"EfaB_PLUS_15576.g1297","3"
"EfaB_PLUS_7703.g719","4"
"EfaB_MINUS_331.g40","2"
"EfaB_PLUS_5767.g513","4"
"EfaB_PLUS_27413.g2202","5"
"EfaB_MINUS_24117.g2070","5"
"EfaB_PLUS_20412.g1698","2"
"EfaB_PLUS_12302.g1055","2"
"EfaB_PLUS_31498.g2315","6"
"EfaB_MINUS_32574.g2467","1"
"EfaB_MINUS_38343.g2618","1"
"EfaB_MINUS_5792.g521","6"
"EfaB_MINUS_24117.g2093","4"
"EfaB_PLUS_20412.g1728","5"
"EfaB_PLUS_5792.g559","5"
"EfaB_PLUS_11414.g1004","5"
"EfaB_6743_tRNA1","7"
"EfaB_MINUS_58361.g3004","2"
"EfaB_PLUS_20412.g1724","6"
"EfaB_MINUS_17400.g1571","6"
"EfaB_MINUS_15765.g1453","6"
"EfaB_PLUS_497.g42","4"
"EfaB_MINUS_13222.g1141","2"
"EfaB_PLUS_42996.g2605","2"
"EfaB_PLUS_32574.g2352","5"
